Sb02g159100	Os9g0565	0.0667190497480387	0.605420909638344
Sb02g159500	Os9g0568	0.0486123042158592	0.55867808334589
Sb02g159300	Os9g0567	0.0903919190254737	0.542238945940836
Sb02g159200	Os9g0566	0.218875044510153	0.394585489977094
Sb02g155400	Os9g0543	0.091673086540965	0.579202788525422
Sb02g160200	Os9g0575	0.26459898260654	0.370220921777127
Sb02g159900	Os9g0571	0.0843711694882926	0.545792211704872
Sb02g160300	Os9g0577	0.112287062069544	0.615557878248492
Sb02g160400	Os9g0578	0.0594415722882377	0.520430597566334
Sb02g160700	Os9g0580	0.0919767843208061	0.557261093186147
Sb02g160800	Os9g0581	0.0653250360009255	0.587302749657579
Sb02g161800	Os9g0584	0.07913018836863	0.564512787603645
Sb02g161700	Os9g0583	0.10841839640124	0.570203496931444
Sb02g161000	Os9g0582	0.223393487265103	0.524552788630687
Sb02g163700	Os9g0627	0.304358991805244	0.453392592943232
Sb02g162300	Os9g0585	0.149468981307304	0.236189758676609
Sb02g162400	Os9g0586	0.0870853616029429	0.70239828097869
Sb02g162800	Os9g0624	0.127785517787624	0.639728348640634
Sb02g164700	Os9g0632	0.189964797480253	0.488060018840949
Sb02g165100	Os9g0638	0.0857832003997222	0.403229939332356
Sb02g164600	Os9g0630	0.11269895888182	0.565427190513464
Sb02g164800	Os9g0634	0.252450595018322	0.807924122953933
Sb02g164300	Os9g0629	0.117341074935008	0.641597508486607
Sb02g165400	Os9g0642	0.359018398038683	0.594215899055286
Sb02g165500	Os9g0643	0.30796551430559	0.516465617257361
Sb02g165600	Os9g0644	0.368161212518074	1.0917791663547
Sb02g166400	Os9g0663	0.0758657028027667	0.825450270670119
Sb02g166300	Os9g0662	0.135703424328972	0.657367249866004
Sb02g166500	Os9g0665	0.13540825208076	0.711596174904247
Sb02g166800	Os9g0666	0.499638753124251	0.722705292318964
Sb02g167600	Os9g0678	0.135349271124206	0.766449302312355
Sb02g167500	Os9g0677	0.0591616247910466	0.661101461865827
Sb02g167000	Os9g0676	0.0328677779370761	0.612056018461381
Sb02g167800	Os9g0685	0.369560192610043	0.813178743417031
Sb02g168000	Os9g0690	0.411659461726991	0.862021570858248
Sb02g168600	Os9g0700	0.0360155961812756	0.794775071029769
Sb02g169900	Os9g0711	0.11200896641424	0.37414555913426
Sb02g168800	Os9g0704	0.211123833172739	0.745481269208958
Sb02g170100	Os9g0719	0.0827087861064022	0.491648845242138
Sb02g170200	Os9g0720	0.0770546914869585	0.409907779776052
Sb02g171500	Os9g0731	0.92539760561652	0.614251594264597
Sb02g172000	Os9g0739	0.152816308295057	0.542493364176589
Sb02g172300	Os9g0750	0.277191581156753	0.393101971270027
Sb02g172400	Os9g0751	0.00467291231297706	0.279358956833893
Sb02g172100	Os9g0742	0.247720912808913	0.805854889166062
Sb02g172600	Os9g0753	0.100283903795711	0.582734724300051
Sb02g172700	Os9g0754	0.0589524900212234	0.652719843795985
Sb02g172800	Os9g0755	0.261504930000391	0.487589064144077
Sb02g172900	Os9g0756	0.169270701618354	0.749317837800284
Sb02g173100	Os9g0767	0.72182498008958	0.537513019445287
Sb02g173000	Os9g0758	0.949463180176038	1.65617605591202
Sb02g173500	Os9g0770	0.233665881493697	0.867964267764964
Sb02g173300	Os9g0768	0.191195646368821	0.416402034297466
Sb02g174300	Os9g0803	0.277347023926072	0.365501314198031
Sb02g174400	Os9g0804	0.150926970779223	0.664521701159589
Sb02g174000	Os9g0791	0.144855652941604	0.648099156668366
Sb02g175200	Os9g0826	0.785954449808344	0.82440065265273
Sb02g174700	Os9g0806	0.240394136639677	0.452439764417963
Sb02g175900	Os9g0866	0.225965550238534	0.591972214940977
Sb02g175300	Os9g0827	0.775555325647904	0.926211549165179
Sb02g175400	Os9g0830	0.101524529263664	0.564857588680362
Sb02g176100	Os9g0868	0.166703684310717	0.927298987829563
Sb02g176300	Os9g0869	0.282739227589722	0.726840979185443
Sb02g176400	Os9g0870	0.117916027094914	0.468198655128397
Sb02g176800	Os9g0876	0.088987786171021	0.477450694310561
Sb02g176900	Os9g0879	0.321682956175767	0.43546391493943
Sb02g176700	Os9g0871	0.169523360559578	0.631609604025886
Sb02g177100	Os9g0881	0.174800921234295	0.606422513404547
Sb02g177500	Os9g0883	0.206021157693727	0.486748046960261
Sb02g177600	Os9g0894	0.438595802635369	0.755961358180449
Sb02g177400	Os9g0882	0.0584528453318879	0.560181268088546
Sb02g177800	Os9g0934	0.282910596816	0.717331088976326
Sb02g178100	Os9g0947	0.262006541188952	0.753803819864733
Sb02g178000	Os9g0939	0.300568445018046	0.809487984752112
Sb02g178300	Os9g0951	0.494468317221689	0.788363784230953
Sb02g178900	Os9g0958	0.147740978814888	0.450424793661388
Sb02g179000	Os9g0959	0.0390331983193229	0.471089982642295
Sb02g179100	Os9g0960	0.148952057026263	0.616214731784709
Sb02g179500	Os9g0963	0.0638516668260357	0.592642847288329
Sb02g179700	Os9g0964	0.141203990680939	0.505220444985383
Sb02g180000	Os9g0966	0.0404936022705677	0.601584050824087
Sb02g180100	Os9g0967	0.0326322841043932	0.533235731128391
Sb02g180300	Os9g0969	0.158202977444823	0.235347299651688
Sb02g180800	Os9g0975	0.324120261630054	0.265470568991673
Sb02g181000	Os9g0978	0.197882909445715	0.626934755854206
Sb02g181200	Os9g0979	0.472724260589426	0.657464499519445
Sb02g181300	Os9g0980	0.180921059002609	0.867256475907262
Sb02g181400	Os9g0981	0.0966735252498422	0.442516679548154
Sb02g180900	Os9g0976	0.353513552335116	0.821228805361272
Sb02g181700	Os9g0983	0.140346831206686	0.514737025838333
Sb02g181600	Os9g0982	0.144642543697548	0.680116470333977
Sb02g181800	Os9g0984	0.0803117462833363	0.534841601411904
Sb02g182700	Os9g0986	0.809896304492051	0.876370240662132
Sb02g183400	Os9g0992	0.0646642503331649	0.307852861085425
Sb02g182000	Os9g0985	0.09577279649532	0.640530411015054
Sb02g183300	Os9g0991	0.131921646191316	0.660580342187698
Sb02g184400	Os9g1022	0.106574317866774	0.351864695524066
Sb02g183700	Os9g1000	0.106738318683264	0.383310154689069
Sb02g183900	Os9g1014	0.2343678939806	0.391576508875444
Sb02g184600	Os9g1025	0.118071005430973	0.395363785620809
Sb02g184200	Os9g1019	0.478686491015576	0.254900869216763
Sb02g184700	Os9g1026	0.161527468761003	0.437214328224378
Sb02g185200	Os9g1032	0.234056501192056	0.549871234788436
Sb02g185100	Os9g1030	0.263258755957103	0.292791479776898
Sb02g184800	Os9g1028	0.233612212310519	0.564466898660794
Sb02g184900	Os9g1029	0.0953436649595209	0.396255445203846
Sb02g185300	Os9g1034	0.117868222593768	0.792069537039725
Sb02g185400	Os9g1035	0.406945975190677	1.25308316371431
Sb02g185500	Os9g1036	0.185210706835924	0.867753381717743
Sb02g185600	Os9g1037	0.224304050877111	0.614504005624303
Sb02g185800	Os9g1038	0.389309432860153	0.59494676381859
Sb02g185900	Os9g1041	0.166511334849685	0.788049506841522
Sb02g186200	Os9g1047	0.186691025259926	0.480956512389828
Sb02g186000	Os9g1045	0.146948012831653	0.602607312110989
Sb02g186300	Os9g1048	0.0863550784688606	0.489955227819114
Sb02g186400	Os9g1049	0.122242683175592	0.841150538909887
Sb02g186500	Os9g1050	0.0204024821675006	0.664739691273168
Sb02g186600	Os9g1052	0.160916936330146	0.530667183495974
Sb02g186800	Os9g1062	0.217911562435873	0.497421343665295
Sb02g186900	Os9g1063	0.0474371716350112	0.413123218784768
Sb02g187100	Os9g1065	0.158776771923529	0.335883992634881
Sb02g187300	Os9g1066	0.107543408515368	0.356308120746303
Sb02g187500	Os9g1069	0.073408181482178	0.452697953196571
Sb02g187400	Os9g1068	0.0655178240153322	0.472911393180149
Sb02g187700	Os9g1072	0.243125304113523	0.454207634534627
Sb02g188000	Os9g1076	0.267828027311057	0.481424708966165
Sb02g188200	Os9g1077	0.314474179941981	0.397706964231891
Sb02g187600	Os9g1070	0.300556192753982	0.64190933854605
Sb02g188500	Os9g1078	0.10643320619009	0.669446572564789
Sb02g188700	Os9g1090	0.138593673830174	0.494718366390976
Sb02g188600	Os9g1079	0.0625560617811381	0.611285051877169
Sb02g188800	Os9g1094	0.310807352650096	0.43681430128957
Sb02g189000	Os9g1096	0.348637272067999	0.47684108406268
Sb02g189100	Os9g1097	0.113183873546022	0.714335281756585
Sb02g189900	Os9g1111	0.133863312859996	0.240082813947442
Sb02g189600	Os9g1101	0.0717433572115612	0.646635632270223
Sb02g189400	Os9g1099	0.0691882689634492	0.609076808904574
Sb02g189700	Os9g1108	0.0615463193806077	0.597612446645807
Sb02g190000	Os9g1112	0.472249854826283	0.420097647398413
Sb02g190200	Os9g1113	0.504516854364256	0.505109062858673
Sb02g190700	Os9g1116	0.189883120170974	0.39407688730083
Sb02g190800	Os9g1117	0.112081151103153	0.531334521759839
Sb02g190400	Os9g1114	0.741717037982348	0.306929325415154
